51639,QID 5842,With what kind of words did Zechariah say God answered the angel who spoke with him?,,,Good words,Bad words,Indifferent words,Angry words,3,Zechariah,1,13,Zechariah 1:13
51640,QID 5843,With what kind of words did Zechariah say the LORD answered the angel who spoke with him?,,,Comfortable words,Chastening words,Humorous words,Disdainful words,2,Zechariah,1,13,Zechariah 1:13
51641,QID 5844,Who was told to say: “Thus saith the LORD of hosts; I am jealous for Jerusalem and for Zion with a great jealousy”?,,,Zechariah,Moses,Amos,Paul,2,Zechariah,1,14,Zechariah 1:14
51642,QID 5845,"In Zechariah’s vision, who said: “I am jealous for Jerusalem and for Zion with a great jealousy”?",,,God,Satan,Gabriel,Michael,1,Zechariah,1,14,Zechariah 1:14
51643,QID 5846,"In Zechariah’s vision, which of these does God say he is jealous for with a great jealousy?",,,Jerusalem,Babylon,Rome,Antioch,1,Zechariah,1,14,Zechariah 1:14
51644,QID 5847,"In Zechariah’s vision, which of these does God say he is jealous with for a great jealousy?",,,Zion,Philistia,Samaria,Thebes,1,Zechariah,1,14,Zechariah 1:14
51645,QID 5848,"In Zechariah, who does God say he is very displeased with?",,,The heathen,Pharaoh,Cyrus,The Jews,3,Zechariah,1,15,Zechariah 1:15
51646,QID 5849,In Zechariah how does God describe the heathens’ position as being?,,,At rest,At war,Partying,Running to and fro,3,Zechariah,1,15,Zechariah 1:15
51647,QID 5850,In Zechariah what does God say he is returned to Jerusalem with?,,,Mercies,Anger,Disgust,Pity,2,Zechariah,1,16,Zechariah 1:16
51648,QID 5851,In Zechariah where does God say his house shall be built?,,,Jerusalem,Rome,Samaria,New York,1,Zechariah,1,16,Zechariah 1:16
51649,QID 5852,"In Zechariah, what specifically does God say: “shall be stretched forth upon Jerusalem”?",,,A line,A rod,A sword,A shield,2,Zechariah,1,16,Zechariah 1:16
51650,QID 5853,"In Zechariah, through what does God say his cities shall be spread abroad?",,,Prosperity,Love,The sword,Hatred,3,Zechariah,1,17,Zechariah 1:17
51651,QID 5854,Where does the book of Zechariah say God will “yet comfort”?,,,Zion,Rome,Samaria,Cyprus,1,Zechariah,1,17,Zechariah 1:17
51652,QID 5855,Which does the book of Zechariah say God will “yet choose”?,,,Jerusalem,Rome,Egypt,Assyria,2,Zechariah,1,17,Zechariah 1:17
51653,QID 5856,How many horns did Zechariah see when he lifted up his eyes?,,,4,8,3,2,3,Zechariah,1,18,Zechariah 1:18
51654,QID 5857,Which of these is scattered by the horns seen by Zechariah in his vision?,,,Judah,Babylon,Rome,Kings of the east,2,Zechariah,1,19,Zechariah 1:19
51655,QID 5858,Which of these is scattered by the horns seen by Zechariah in his vision?,,,Israel,Egypt,Persia,Babylon,1,Zechariah,1,19,Zechariah 1:19
51656,QID 5859,Which of these is scattered by the horns seen by Zechariah in his vision?,,,Jerusalem,Jericho,Bethel,Philemon,2,Zechariah,1,19,Zechariah 1:19
51657,QID 5860,How many carpenters did God show Zechariah?,,,4,2,7,3,3,Zechariah,1,20,Zechariah 1:20
51658,QID 5861,What construction workers in his vision was Zechariah referring to when he asked God: “what come these to do?”,,,Carpenters,Plumbers,Stonemasons,Plasterers,2,Zechariah,1,21,Zechariah 1:21
51659,QID 5862,What did the horns that scattered Israel in Zechariah’s vision symbolize?,,,The gentiles,Rome,The tribes of Israel,Egypt,3,Zechariah,1,21,Zechariah 1:21
51660,QID 5863,What does God tell Zechariah the carpenters are come to do to the horns that scattered Israel in the prophet’s vision?,,,Tear them down,Build them up,Strengthen them,Elevated them,3,Zechariah,1,21,Zechariah 1:21
51661,QID 5864,"In the first verse of the book of Numbers, where did God speak to Moses?",,,The wilderness of Sinai,The land of Egypt,Near Mount Gilead,Near the Jordan River,3,Numbers,1,1,Numbers 1:1
51662,QID 5865,In what month of the year did God speak to Moses in the first verse of the book of Numbers?,,,The second,The first,The ninth,The seventh,3,Numbers,1,1,Numbers 1:1
51663,QID 5866,On what day of the month did God speak to Moses in the first verse of the book of Numbers?,,,1st,13th,21st,15th,3,Numbers,1,1,Numbers 1:1
51664,QID 5867,In what year after the children of Israel escaped slavery in Egypt did God ask Moses to take a census?,,,Second year,First year,Third year,Fourth year,3,Numbers,1,1,Numbers 1:1
51665,QID 5868,Where was Moses when God asked him to take a census of the children of Israel?,,,The wilderness of Sinai,The Promised Land,Ur,The wilderness of Hebron,3,Numbers,1,1,Numbers 1:1
51666,QID 5869,Where was Moses when God asked him to take a census of the children of Israel?,,,In the Tabernacle,On Mount Sinai,On the Red Sea,In his tent,3,Numbers,1,1,Numbers 1:1
51667,QID 5870,On what day of the month did God ask Moses to take a census?,,,1st,15th,7th,8th,3,Numbers,1,1,Numbers 1:1
51668,QID 5871,In what month did God ask Moses to take a census?,,,2nd,5th,12th,7th,3,Numbers,1,1,Numbers 1:1
51669,QID 5872,How did God tell Moses to group Israelites during his census?,,,By tribe of their fathers,By tribe of their mothers,By tribes of mothers and fathers,Without regard to tribes,3,Numbers,1,2,Numbers 1:2
51670,QID 5873,Which of the following groups did God ask Moses to record in a census of the children of Israel after leaving Egypt?,,,All males 20 years and up,All males and females 20 years and up,All males,All males and females,3,Numbers,1,3,Numbers 1:3
51671,QID 5874,What minimum age did God set when he asked Moses to take a count of the men of Israel who were able to go to war?,,,20,12,21,18,2,Numbers,1,3,Numbers 1:3
51672,QID 5875,Who did God tell Moses should help him conduct a census of the children of Israel?,,,Aaron,Joshua,No one,Caleb,2,Numbers,1,3,Numbers 1:3
51673,QID 5876,Who did God tell Moses should be counted in the census of Israelites?,,,Men able to go to war,All males,"All men, women and children",Elders only,2,Numbers,1,3,Numbers 1:3
51674,QID 5877,How many men from each tribe did God tell Moses to select as leaders during the census of Israelites?,,,1,2,3,4,2,Numbers,1,4,Numbers 1:4
51675,QID 5878,"During the census of Israelites, who did God tell Moses should head the tribe of Reuben?",,,Elizur the son of Shedeur,Shelumiel the son of Zurishaddai,Nahshon the son of Amminadab,Nethaneel the son of Zuar,3,Numbers,1,5,Numbers 1:5
51676,QID 5879,"During the census of Israelites, who did God tell Moses should head the tribe of Simeon?",,,Shelumiel the son of Zurishaddai,Nahshon the son of Amminadab,Nethaneel the son of Zuar,Elizur the son of Shedeur,3,Numbers,1,6,Numbers 1:6
51677,QID 5880,"During the census of Israelites, who did God tell Moses should head the tribe of Judah?",,,Nahshon the son of Amminadab,Nethaneel the son of Zuar,Elizur the son of Shedeur,Shelumiel the son of Zurishaddai,3,Numbers,1,7,Numbers 1:7
51678,QID 5881,"During the census of Israelites, who did God tell Moses should head the tribe of Issachar?",,,Nethaneel the son of Zuar,Elizur the son of Shedeur,Shelumiel the son of Zurishaddai,Nahshon the son of Amminadab,3,Numbers,1,8,Numbers 1:8
51679,QID 5882,"During the census of Israelites, who did God tell Moses should head the tribe of Zebulun?",,,Eliab the son of Helon,Elizur the son of Shedeur,Shelumiel the son of Zurishaddai,Nahshon the son of Amminadab,3,Numbers,1,9,Numbers 1:9
51680,QID 5883,"During the census of Israelites, who did God tell Moses should head the tribe of Ephraim?",,,Elishama the son of Ammihud,Eliab the son of Helon,Elizur the son of Shedeur,Shelumiel the son of Zurishaddai,3,Numbers,1,10,Numbers 1:10
51681,QID 5884,"During the census of Israelites, who did God tell Moses should head the tribe of Manasseh?",,,Gamaliel the son of Pedahzur,Eliab the son of Helon,Elizur the son of Shedeur,Shelumiel the son of Zurishaddai,3,Numbers,1,1,Numbers 1:1
51682,QID 5885,"During the census of Israelites, who did God tell Moses should head the tribe of Benjamin?",,,Abidan the son of Gideoni,Eliab the son of Helon,Elizur the son of Shedeur,Shelumiel the son of Zurishaddai,3,Numbers,1,11,Numbers 1:11
51683,QID 5886,"During the census of Israelites, who did God tell Moses should head the tribe of Dan?",,,Ahiezer the son of Ammishaddai,Abidan the son of Gideoni,Eliab the son of Helon,Elizur the son of Shedeur,3,Numbers,1,12,Numbers 1:12
51684,QID 5887,"During the census of Israelites, who did God tell Moses should head the tribe of Asher?",,,Pagiel the son of Ocran,Abidan the son of Gideoni,Eliab the son of Helon,Ahiezer the son of Ammishaddai,3,Numbers,1,13,Numbers 1:13
51685,QID 5888,"During the census of Israelites, who did God tell Moses should head the tribe of Gad?",,,Eliasaph the son of Deuel,Pagiel the son of Ocran,Abidan the son of Gideoni,Eliab the son of Helon,3,Numbers,1,14,Numbers 1:14
51686,QID 5889,"During the census of Israelites, who did God tell Moses should head the tribe of Naphtali?",,,Ahira the son of Enan,Eliasaph the son of Deuel,Pagiel the son of Ocran,Abidan the son of Gideoni,3,Numbers,1,15,Numbers 1:15
51687,QID 5890,"In book of Numbers, the men chosen by God to head their tribes during the census taken by Moses were referred to as what?",,,Princes,Kings,Elders,Wise men,2,Numbers,1,16,Numbers 1:16
51688,QID 5891,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Reuben?",,,"46,500","57,200","88,540","37,300",3,Numbers,1,21,Numbers 1:21
51689,QID 5892,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Simeon?",,,"59,300","56,750","46,800","41,500",3,Numbers,1,23,Numbers 1:23
51690,QID 5893,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Gad?",,,"45,650","49,500","67,500","35,500",3,Numbers,1,25,Numbers 1:25
51691,QID 5894,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Judah?",,,"74,600","65,800","71,250","68,700",3,Numbers,1,27,Numbers 1:27
51692,QID 5895,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Issachar?",,,"54,400","52,000","48,800","41,200",3,Numbers,1,29,Numbers 1:29
51693,QID 5896,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Zebulun?",,,"57,400","55,000","49,500","62,200",3,Numbers,1,31,Numbers 1:31
51694,QID 5897,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Ephraim?",,,"40,500","42,100","45,200","46,500",3,Numbers,1,33,Numbers 1:33
51695,QID 5898,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Manasseh?",,,"32,200","28,250","26,500","50,500",3,Numbers,1,35,Numbers 1:35
51696,QID 5899,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Benjamin?",,,"35,400","37,500","45,200","27,500",3,Numbers,1,37,Numbers 1:37
51697,QID 5900,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Dan?",,,"62,700","58,800","90,450","49,500",3,Numbers,1,39,Numbers 1:39
51698,QID 5901,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Asher?",,,"41,500","45,200","43,200","44,500",3,Numbers,1,41,Numbers 1:41
51699,QID 5902,"During the census of Israelites taken by Moses, how many men were counted in the tribe of Naphtali?",,,"53,400","51,200","48,350","49,450",3,Numbers,1,43,Numbers 1:43
51700,QID 5903,How many men did Moses select as leaders of tribes when he took a census of Israelites?,,,12,7,20,14,3,Numbers,1,44,Numbers 1:44
51701,QID 5904,What was the total number of Israelites counted when Moses took a census after leaving Egypt?,,,"603,550","785,960",1.1 million,580.22,3,Numbers,1,46,Numbers 1:46
51702,QID 5905,The children of which tribe weren’t counted in the census of Israelites taken by Moses?,,,Levi,Dan,Judah,Benjamin,3,Numbers,1,47,Numbers 1:47
51703,QID 5906,Why didn’t Moses count the Levites when he took a census?,,,God told him not to,They were too many,They were too few,Many had stayed back in Egypt,3,Numbers,1,49,Numbers 1:49
51704,QID 5907,"When the Israelites left Egypt, which tribe was appointed to take care of the Tabernacle?",,,Levi,Reuben,Zebulun,Judah,3,Numbers,1,50,Numbers 1:50
51705,QID 5908,Which Israelite tribe did God tell Moses should raise and take down the Tabernacle?,,,Levi,Judah,Benjamin,Gad,3,Numbers,1,51,Numbers 1:51
51706,QID 5909,What did God tell Moses to do to strangers who come close to the Tabernacle?,,,Kill them,Convert them,Circumcise them,Feed them,3,Numbers,1,51,Numbers 1:51
51707,QID 5910,How did God tell Moses the Israelites should group themselves when they camp?,,,By tribes,By age,By gender,By wealth,3,Numbers,1,52,Numbers 1:52
51708,QID 5911,How close to the Tabernacle did God tell Moses that the children of Israel should pitch their tents?,,,Far off,Nearby,Adjoining,Not too far off,3,Numbers,2,2,Numbers 2:2
51709,QID 5912,"Which tribe of Israel did God tell Moses should raise its standard on the east side of the camp, toward the rising sun?",,,Judah,Levi,Dan,Benjamin,3,Numbers,2,3,Numbers 2:3
51710,QID 5913,Which tribe did God tell Moses should camp next to the tribe of Judah?,,,Issachar,Zebulun,Dan,Levi,3,Numbers,2,5,Numbers 2:5
51711,QID 5914,Which tribe did God tell Moses should camp next to the tribe of Issachar?,,,Zebulun,Judah,Dan,Levi,3,Numbers,2,7,Numbers 2:7
51712,QID 5915,Which tribe did God tell Moses was to lead the first wave Israelites into battle?,,,Judah,Reuben,Ephraim,Dan,3,Numbers,2,9,Numbers 2:9
51713,QID 5916,Which tribe of Israel did God tell Moses should raise its standard on the south side of the camp?,,,Reuben,Levi,Judah,Zebulun,3,Numbers,2,10,Numbers 2:10
51714,QID 5917,Which tribe did God tell Moses should camp next to the tribe of Reuben?,,,Simeon,Gad,Judah,Zebulun,3,Numbers,2,12,Numbers 2:12
51715,QID 5918,Which tribe did God tell Moses should camp next to the tribe of Reuben?,,,Gad,Simeon,Judah,Zebulun,3,Numbers,2,14,Numbers 2:14
51716,QID 5919,Which tribe did God tell Moses was to lead the second wave of Israelites into battle?,,,Reuben,Judah,Ephraim,Dan,3,Numbers,2,16,Numbers 2:16
51717,QID 5920,Which tribe of Israel did God tell Moses should raise its standard on the west side of the camp?,,,Ephraim,Judah,Dan,Reuben,3,Numbers,2,18,Numbers 2:18
51718,QID 5921,Which tribe did God tell Moses should camp next to the tribe of Ephraim?,,,Manasseh,Simeon,Judah,Zebulun,3,Numbers,2,20,Numbers 2:20
51719,QID 5922,Which tribe did God tell Moses should camp next to the tribe of Manasseh?,,,Benjamin,Zebulun,Issachar,Dan,3,Numbers,2,22,Numbers 2:22
51720,QID 5923,Which tribe did God tell Moses was to lead the third wave of Israelites into battle?,,,Ephraim,Reuben,Judah,Dan,3,Numbers,2,24,Numbers 2:24
51721,QID 5924,Which tribe did God tell Moses was to lead the fourth wave of Israelites into battle?,,,Dan,Ephraim,Reuben,Judah,3,Numbers,2,31,Numbers 2:31
51722,QID 5925,"In the book of Numbers, who did God tell Moses to put out of the camp?",,,Lepers,Slaves,The elderly,Widows,3,Numbers,5,2,Numbers 5:2
51723,QID 5926,"In the book of Numbers, who did God tell Moses to put out of the camp?",,,Anyone with a discharge,Cowards,Amputees,Anyone with debts,3,Numbers,5,2,Numbers 5:2
51724,QID 5927,"In the book of Numbers, which of these is an ingredient in bitter water used by priest when dealing with jealousy offerings and charges of adultery?",,,Holy water,Ram’s blood,Mandrake root,Olive oil,3,Numbers,5,17,Numbers 5:17
51725,QID 5928,"In the book of Numbers, which of these was an ingredient in the bitter water used by priests when issuing a curse on women accused of adultery?",,,Tabernacle dust,Ram’s blood,Mandrake root,Olive oil,3,Numbers,5,17,Numbers 5:17
51726,QID 5929,"In the book of Numbers, the curse placed by a priest on a woman accused of adultery calls for what part of her body to rot?",,,Her thigh,Her feet,Her hands,Her breasts,3,Numbers,5,21,Numbers 5:21
51727,QID 5930,"In the book of Numbers, the curse placed by a priest on a woman accused of adultery calls for what part of her body to swell?",,,Her belly,Her feet,Her head,Her hands,3,Numbers,5,21,Numbers 5:21
51728,QID 5931,"In the book of Numbers, what was any man who took the vow of a Nazarite prohibited from doing?",,,Drinking strong drink,Marrying,Growing his hair long,Working in the fields,3,Numbers,6,3,Numbers 6:3
51729,QID 5932,"In the book of Numbers, what was any man who took the vow of a Nazarite prohibited from doing?",,,Cutting his hair,Eating grapes,Marrying,Hunting,3,Numbers,6,5,Numbers 6:5
51730,QID 5933,Who was the head of the tribe of Reuben at the time Moses took the census of Israelites?,,,Elizur,Shedeur,Shelumiel,Zurishaddai,3,Numbers,7,5,Numbers 7:5
51731,QID 5934,Who was the head of the tribe of Simeon at the time Moses took the census of Israelites?,,,Shelumiel,Elizur,Zurishaddai,Shedeur,3,Numbers,7,5,Numbers 7:5
51732,QID 5935,In which book of the bible is the word “murderer” first used?,,,Numbers,Genesis,Exodus,Leviticus,3,Numbers,35,16,Numbers 35:16
51733,QID 5936,What did King David’s servants initially do to keep him warm in his old age?,,,Covered him with clothes,Sealed the windows,Built a fireplace,Heated his bathwater,2,1 Kings,1,1,1 Kings 1:1
51734,QID 5937,What happened when King David’s servants initially tried to keep the aged king warm?,,,He got no heat,He was too hot,He was comfortable,He stopped complaining,2,1 Kings,1,1,1 Kings 1:1
51735,QID 5938,"Which king’s servants made the following recommendation: “Let there be sought for my lord the king a young virgin: and let her stand before the king, and let her cherish him, and let her lie in thy bosom, that my lord the king may get heat”?",,,David,Ahasuerus,Abimelech,Saul,2,1 Kings,1,2,1 Kings 1:2
51736,QID 5939,What was the second thing King David’s servants gave him in his old age to keep him warm?,,,A young female companion,A summer home,A new fireplace,Heavy clothes,2,1 Kings,1,3,1 Kings 1:3
51737,QID 5940,What was the name of the woman King David’s servants gave him in his old age to keep him warm?,,,Abishag,Bathsheba,Delilah,Tamar,2,1 Kings,1,3,1 Kings 1:3
51738,QID 5941,What was the nationality of the woman King David’s servants gave him in his old age to keep him warm?,,,Shunammite,Samarian,Syrian,Egyptian,2,1 Kings,1,3,1 Kings 1:3
51739,QID 5942,Which of the following describes the woman King David’s servants gave him in his old age to keep him warm?,,,She was very beautiful,She was very devout,She was not a virgin,She was very old,1,1 Kings,1,4,1 Kings 1:4
51740,QID 5943,Which of the following describes the actions of the woman King David’s servants gave him in his old age to keep him warm?,,,She cherished David,She hated David,She was cold to David,She ran from David,2,1 Kings,1,4,1 Kings 1:4
51741,QID 5944,Which of these sons of King David declared himself king while his father was still alive and on the throne?,,,Adonijah,Shephatiah,Ibhar,Shimea,3,1 Kings,1,5,1 Kings 1:5
51742,QID 5945,Who was the mother of David’s son Adonijah?,,,Haggith,Bathsheba,Ahinoam,Abigail,3,1 Kings,1,5,1 Kings 1:5
51743,QID 5946,"When David’s son Adonijah declared himself king, how many men did he have run ahead of him?",,,50,100,7,25,3,1 Kings,1,5,1 Kings 1:5
51744,QID 5947,Which of these men did Adonijah confer with when he announced himself king while his father David was still on the throne?,,,Joab,Zeruiah,Benaiah,Shimei,2,1 Kings,1,7,1 Kings 1:7
51745,QID 5948,Which priest did Adonijah confer with when he announced himself king while his father David was still on the throne?,,,Abiathar,Nathan,Zadok,Samuel,3,1 Kings,1,7,1 Kings 1:7
51746,QID 5949,Which of these men was named as not supporting Adonijah’s bid to be king of Israel while his father David was still alive?,,,"Zadok, the priest",Joab,Abiathar,Zeruiah,3,1 Kings,1,8,1 Kings 1:8
51747,QID 5950,Which of these men was named as not supporting Adonijah’s bid to be king of Israel while his father David was still alive?,,,Benaiah the son of Jehoiada,Joab,Abiathar,Zeruiah,3,1 Kings,1,8,1 Kings 1:8
51748,QID 5951,Which of these men was named as not supporting Adonijah’s bid to be king of Israel while his father David was still alive?,,,Nathan the prophet,Zeruiah,Absalom,Saul,2,1 Kings,1,8,1 Kings 1:8
51749,QID 5952,Which of these men was named as not supporting Adonijah’s bid to be king of Israel while his father David was still alive?,,,Shimei,Jonathon,Samuel,Zeruiah,3,1 Kings,1,8,1 Kings 1:8
51750,QID 5953,Which of these men was named as not supporting Adonijah’s bid to be king of Israel while his father David was still alive?,,,Rei,Saul,Ahab,Joab,2,1 Kings,1,8,1 Kings 1:8
51751,QID 5954,Which of these animals did Adonijah kill when he announced himself king while his father David was still alive?,,,Sheep,Pigs,Pheasants,Deer,2,1 Kings,1,9,1 Kings 1:9
51752,QID 5955,Which of these animals did Adonijah kill when he announced himself king while his father David was still alive?,,,Oxen,Doves,Goats,Antelopes,3,1 Kings,1,9,1 Kings 1:9
51753,QID 5956,Which of these animals did Adonijah kill when he announced himself king while his father David was still alive?,,,Cattle,Deer,Rams,Pigs,2,1 Kings,1,9,1 Kings 1:9
51754,QID 5957,Which of these men was specifically named as not invited to Adonijah’s celebration when he announced himself king while his father David was still alive?,,,Solomon,Joab,Abiathar,Jonathon,1,1 Kings,1,10,1 Kings 1:10
51755,QID 5958,What was the name of Solomon's mother?,,,Bathsheba,Naomi,Jezebel,Haggith,1,1 Kings,1,11,I Kings 1:11
51756,QID 5959,Who told Bathsheba that his advice could save her life and that of her son Solomon?,,,The prophet Nathan,The priest Zadok,The warrior Joab,Abiathar the priest,2,1 Kings,1,12,1 Kings 1:12
51757,QID 5960,Who was instructed by the prophet Nathan to break the news to David that his son Adonijah had announced himself king?,,,Bathsheba,Tamar,Solomon,Absalom,2,1 Kings,1,13,1 Kings 1:13
51758,QID 5961,What was Joab’s title during the reign of David?,,,Captain of the host,Chief advisor,Treasurer,High priest,2,1 Kings,1,19,1 Kings 1:19
51759,QID 5962,In what city did David instruct that Solomon be anointed king of Israel?,,,Gihon,Gilgal,Gaza,Jericho,3,1 Kings,1,33,1 Kings 1:33
51760,QID 5963,What animal did David say Solomon should ride on his way to his anointment as king?,,,Mule,Donkey,Horse,Camel,2,1 Kings,1,33,1 Kings 1:33
51761,QID 5964,With what was Solomon anointed king of Israel?,,,Oil from the Tabernacle,Holy water,The king’s ointment,Water from Jordan,2,1 Kings,1,39,1 Kings 1:39
51762,QID 5965,Who annointed Solomon as King of Israel?,,,Zadok,Nathan,Samuel,Jeremiah,3,1 Kings,1,39,I Kings 1:39
51763,QID 5966,Who was the rightful King of Israel after David?,,,Solomon,Saul,Absalom,Nathan,1,1 Kings,1,39,I Kings 1:39
51764,QID 5967,Which self-proclaimed king of Israel heard the sound from the celebration of Solomon’s anointment as king?,,,Adonijah,Absalom,Saul,Ahab,2,1 Kings,1,41,I Kings 1:41
51765,QID 5968,"What did Adonijah, who had appointed himself king in David’s stead, do when he heard Solomon had been appointed king of Israel?",,,Held on to the horns of the altar,Fled the country,Gathered an army,Threatened Solomon,3,1 Kings,1,50,1 Kings 1:50
51766,QID 5969,"What did Adonijah, who had appointed himself king in David’s stead, ask Solomon to swear?",,,Not to kill him,To make him a co-equal,To give him property,To make him his successor,1,1 Kings,1,51,1 Kings 1:51
51767,QID 5970,"What condition did Solomon give for sparing the life of Adonijah, who had appointed himself king in David’s stead?",,,He had to prove himself a worthy man,He had to pay Solomon a fine,He had to worship Solomon as a god,He had to be Solomon’s servant,1,1 Kings,1,52,1 Kings 1:52
51768,QID 5971,What did Solomon do with his brother who appointed himself king?,,,Sent him home,Imprisoned him,Have him whipped,Have him exiled,2,1 Kings,1,53,1 Kings 1:53
51769,QID 5972,"Who told his son: “keep the charge of the LORD thy God, to walk in his ways, to keep his statutes, and his commandments, and his judgments, and his testimonies, as it is written in the law of Moses, that thou mayest prosper in all that thou doest, and whi",,,David,Joshua,Gideon,Solomon,2,1 Kings,2,3,1 Kings 2:3
51770,QID 5973,How long did David reign in Hebron as King of Israel?,,,7 years,30 years,33 years,40 years,2,1 Kings,2,11,I Kings 2:11
51771,QID 5974,How long did David reign in Jerusalem as King of Israel?,,,33 years,7 years,24 years,16 years,2,1 Kings,2,11,I Kings 2:11
51772,QID 5975,How long did David reign as king of Israel?,,,40 years,33 years,10 years,50 years,2,1 Kings,2,11,I Kings 2:11
51773,QID 5976,Which of David’s sons asked permission to marry the young woman who was brought in to keep David warm in his old age?,,,Adonijah,Absalom,Amnon,Jonathon,3,1 Kings,2,17,1 Kings 2:17
51774,QID 5977,What did Solomon do to his brother Adonijah because he asked for the hand of the young woman brought in to keep David warm in his old age?,,,Execute him,Banish him,Whip him,Fine him,3,1 Kings,2,24,1 Kings 2:24
51775,QID 5978,Who did Solomon send to kill his brother Adonijah?,,,Benaiah son of Jehoiada,Joab son of Zeruiah,Abishai son of Zeruiah,Nathan of Zobah,3,1 Kings,2,25,1 Kings 2:25
51776,QID 5979,Which captian of the host of Israel was killed holding on to the horns of the altar in the Tabernacle?,,,Joab,Nathan,Samuel,Joshua,1,1 Kings,2,34,1 Kings 2:34
51777,QID 5980,Who killed Joab?,,,Benaiah son of Jehoiada,Ezekiel son of Buzi,Abishai son of Zeruiah,Nathan of Zobah,3,1 Kings,2,34,1 Kings 2:34
51778,QID 5981,How many of Shimei’s servants ran away?,,,2,4,7,1,3,1 Kings,2,39,1 Kings 2:39
51779,QID 5982,To whom did Shimei’s servants run away?,,,Achish son of king of Gath,Arioch king of Ellasar,Amraphel king of Shinar,Shemeber king of Zeboiim,3,1 Kings,2,39,1 Kings 2:39
51780,QID 5983,Why did Shimei risk death by breaking his promise to king Solomon not to pass over the brook Kidron?,,,To get runaway servants,To collect a debt,To buy servants,To raise an army,3,1 Kings,2,40,1 Kings 2:40
51781,QID 5984,Who did Solomon have killed for breaking an oath by passing over the brook Kidron?,,,Shimei,Joab,Nathan,Birsha,3,1 Kings,2,42,1 Kings 2:42
51782,QID 5985,Who did Solomon have kill Shimei?,,,Benaiah the son of Jehoiada,Ezekiel son of Buzi,Abishai son of Zeruiah,Nathan of Zobah,3,1 Kings,2,42,I Kings 2:
51783,QID 5986,Where was Solomon when God appeared to him in a dream?,,,Gibeon,Jerusalem,Jericho,Bethlehem,3,1 Kings,3,5,1 Kings 3:5
51784,QID 5987,"When asked by God what Solomon wanted Him to give him, Solomon asked for:",,,An understanding heart,A beautiful wife,Riches beyond measure,Long life,1,1 Kings,3,9,I Kings 3:9
51785,QID 5988,What did Solomon request when God asked him what he wanted?,,,Wisdom,Riches,Power,Beauty,1,1 Kings,3,9,1 Kings 3:9
51786,QID 5989,"To whom did God say: “I have given thee a wise and an understanding heart; so that there was none like thee before thee, neither after thee shall any arise like unto thee”?",,,Solomon,David,Moses,Abraham,1,1 Kings,3,12,1 Kings 3:12
51787,QID 5990,Which of the following did God promise Solomon?,,,Riches,Many wives,Large armies,A large kingdom,1,1 Kings,3,13,1 Kings 3:13
51788,QID 5991,Which of the following did God promise Solomon?,,,Honor,Many wives,Large armies,A large kingdom,1,1 Kings,3,13,1 Kings 3:13
51789,QID 5992,What did God promise Solomon if he followed his statutes and commandments?,,,Longer life,Concubines,Gold,Slaves,2,1 Kings,3,14,1 Kings 3:14
51790,QID 5993,What were the professions of the women who brought the famous dead baby maternity case to King Solomon?,,,Harlots,Cooks,Maidservants,Pottery makers,2,1 Kings,3,16,1 Kings 3:16
51791,QID 5994,What were the living arrangements of the women who brought the famous dead baby maternity case to King Solomon?,,,They lived together,They were neighbors,They lived in different cities,They never lived together,1,1 Kings,3,17,1 Kings 3:17
51792,QID 5995,What was the difference in age of the two babies in the famous maternity case settled by King Solomon?,,,Three days,Two months,One week,Ten days,3,1 Kings,3,18,1 Kings 3:18
51793,QID 5996,How did the first woman say the second woman killed her own baby in the famous maternity case settled by King Solomon?,,,By laying on it,By dropping it,By drowning it,By stepping on it,1,1 Kings,3,19,1 Kings 3:19
51794,QID 5997,What did the first woman accuse the second of doing in the famous maternity case settled by Solomon?,,,Stealing her baby,Trying to get away with murder,Child neglect,Being delusional,1,1 Kings,3,20,1 Kings 3:20
51795,QID 5998,How did the first woman in the famous maternity case settled by Solomon say she ended up with the dead baby in her arms?,,,It was put there while she slept,She had no idea,She was sleep walking,She took the child to revive it,1,1 Kings,3,20,1 Kings 3:20
51796,QID 5999,When did the first woman in the famous maternity case settled by Solomon discover she was holding a dead baby?,,,When she tried to feed it,When she felt the cold hands,When it wouldn’t cry,When it looked stiff,1,1 Kings,3,21,1 Kings 3:21
51797,QID 6000,What did Solomon ask for when he heard the arguments of the women fighting over the maternity of baby?,,,A sword,A tablet,A ruler,A knife,1,1 Kings,3,24,1 Kings 3:24
51798,QID 6001,What did Solomon propose to do to the living child in the famous maternity case he settled?,,,Cut the baby in half,Put the child in an orphanage,Fine both women,Adopt the child himself,1,1 Kings,3,25,1 Kings 3:25
